PID,PDFID,title,conf,folder,year,affil,authors,author_ids,keywords
7FE85CAB,icdm14-d33,quick detection of high degree entities in large directed networks,icdm,icdm14,2014,,konstantin avrachenkov|nelly litvak|l ostroumova prokhorenkova|e suyargulova,7C276A14|847D8849|84A9FF8D|7D955D82,algorithm design and analysis|approximation algorithms|indexes|prediction algorithms
7D09F633,icdm06-d20,cosmic conceptually specified multi instance clusters,icdm,icdm06,2006,,matthias schubert|arthur zimek|hanspeter kriegel|alexey pryakhin,0E780134|7F8B7592|7263AD95|75414A04,data mining|feature vector|set theory|data analysis|comparative method
78872B96,icdm12-d52,icecube efficient targeted mining in data cubes,icdm,icdm12,2012,,prasad m deshpande|shrutendra k harsola|jayant r haritsa,84B0542D|7F48878A|02A1FDD8,data mining
7CB7BE94,icdm11-d2,lpta a probabilistic model for latent periodic topic analysis,icdm,icdm11,2011,beckman institute for advanced science and technology,liangliang cao|chengxiang zhai|thomas huang|jiawei han|zhijun yin,7E7A3A69|811051D8|80F3F358|80509AFE|848D8B67,time series|social media|probabilistic model|database management systems|topic modeling
8033FBC5,icdm09-d2,semi supervised multi task learning with task regularizations,icdm,icdm09,2009,florida international university,xin wang|fei wang|tao li,80D570B8|7F41D949|80045A2F,kernel|learning artificial intelligence|gradient descent|matrix decomposition|probability density function|data mining|optimization|multi task learning
6E773C44,icdm04-d33,learning weighted naive bayes with accurate ranking,icdm,icdm04,2004,,harry zhang|shengli sheng,80E0FCA3|7E8FF5C2,markov processes|naive bayes|monte carlo methods|learning artificial intelligence|hill climbing
7DF22DB3,icdm11-d40,learning classification with auxiliary probabilistic information,icdm,icdm11,2011,,milos hauskrecht|quang nguyen|hamed valizadegan,852B48BF|0519E002|82B61196,learning artificial intelligence|bioinformatics|machine learning|data mining|probability|biomedical research
7F4CEE12,icdm05-d32,triple jump acceleration for the em algorithm,icdm,icdm05,2005,,chunnan hsu|bouho yang|hanshen huang,816BDD87|8471D598|7E2C0AB4,convergence rate|probabilistic model|em algorithm|extrapolation
7B36AA79,icdm13-d54,mining user lifecycles from online community platforms and their application to churn prediction,icdm,icdm13,2013,,matthew rowe,7F0C1865,data mining|internet
78CD5D72,icdm13-d50,machine learning in prediction of stock market indicators based on historical data and data from twitter sentiment analysis,icdm,icdm13,2013,national research university higher school of economics,alexander porshnev|ilya redkin|alexey shevchenko,86235BCE|79108708|4C30A8FF,learning artificial intelligence|neural nets|internet|data handling|prediction|neural networks
7DDAAF8D,icdm06-d48,local correlation tracking in time series,icdm,icdm06,2006,ibm,spiros papadimitriou|jimeng sun|philip s yu,764867A8|86386A02|7DC9EEBE,cross correlation|spectral decomposition|time series
7E830A9C,icdm06-d35,personalization in context does context matter when building personalized customer models,icdm,icdm06,2006,instituto politecnico nacional,michele gorgoglione|cosimo palmisano|alexander tuzhilin,8140AC7A|73373FE1|7A9D6F8F,electronic commerce|customer behavior|personalization|e commerce|consumer behaviour|data mining|marketing
78D03020,icdm13-d19,sax vsm interpretable time series classification using sax and vector space model,icdm,icdm13,2013,university of hawaii at manoa,pavel senin|sergey malinchik,64CE2CB1|7F7B960B,computational complexity|learning artificial intelligence|vector spaces|clustering|data mining|time series analysis|classification|time series
7680864A,icdm14-d12,sparse real estate ranking with online user reviews and offline moving behaviors,icdm,icdm14,2014,,zijun yao|yanjie fu|yu zheng|hui xiong|jing yuan|yong ge|yanchi liu,8338CE53|84DFFD67|7DB8CD86|8146622B|80BBE934|7E9ED0F1|805F02C6,data mining|smart cards|trajectory|feature extraction|investment|mobile communication
77A8DEF5,icdm12-d70,labels vs pairwise constraints a unified view of label propagation and constrained spectral clustering,icdm,icdm12,2012,,buyue qian|ian davidson|xiang wang,7EE0EC48|7E875033|80EFE91B,graph theory|semi supervised learning|learning artificial intelligence|data mining
76F8DDB7,icdm13-d23,beyond boolean matrix decompositions toward factor analysis and dimensionality reduction of ordinal data,icdm,icdm13,2013,palacký university olomouc,radim belohlavek|marketa krmelova,0F45A9F5|09DA8A0D,data reduction|boolean algebra|data mining|matrix decomposition
7D4AFEE4,icdm02-d38,a new algorithm for learning parameters of a bayesian network from distributed data,icdm,icdm02,2002,washington state university,k sivakumar|rong chen,7DB663C0|82B91DAA,directed acyclic graph|bandwidth|data security|distributed databases|collective learning|learning artificial intelligence|bayesian network|bayesian methods|data mining
7D366A0E,icdm01-d59,distance measures for effective clustering of arima time series,icdm,icdm01,2001,,dhiral gada|vasundhara puttagunta|konstantinos kalpakis,7C9D703E|857349DA|7A25655D,principal component analysis|arima models|autoregressive integrated moving average|indexing|arima model|fourier transforms|time series data|clustering|time measurement|auto regressive|euclidean distance|cepstrum|moving average|temporal databases|data mining|social sciences|linear predictive coding|cepstral coefficients|time series
5E4A1487,icdm05-d23,average number of frequent closed patterns in bernoulli and markovian databases,icdm,icdm05,2005,centre national de la recherche scientifique,loick lhote|arnaud soulet|francois rioult,4A79F6B9|1253D881|7C600684,association rule|upper bound|probabilistic model|data mining|lower bound
7EC8ECBE,icdm03-d77,information theoretic clustering of sparse cooccurrence data,icdm,icdm03,2003,,yuqiang guan|inderjit s dhillon,793344FC|7F1FF578,loss function|learning artificial intelligence|mutual information|local minima|optimization problem|high dimensional data|information theory|naive bayes|relative entropy|random variable|probability distribution|local search
78C64D06,icdm14-d21,high dimensional data stream classification via sparse online learning,icdm,icdm14,2014,,steven c h hoi|dayong wang|yue wu|pengcheng wu|peilin zhao|chunyan miao,80F1DAF8|067625BE|7CFC507D|8065894C|7DB3A4E0|863BAA26,big data|algorithm design and analysis|prediction algorithms
812B3228,icdm07-d16,dusc dimensionality unbiased subspace clustering,icdm,icdm07,2007,rwth aachen university,thomas seidl|ralph krieger|emmanuel muller|ira assent,7DEA1820|08A70995|7F9266EC|7E9756B0,statistical analysis|grouped data|data mining
814FED7F,icdm07-d1,an efficient spectral algorithm for network community discovery and its applications to biological and social networks,icdm,icdm07,2007,university of washington,jianhua ruan|weixiong zhang,7ECA6717|7F74F088,computational complexity|biological networks|medicine|complex network|np hard|optimization problem|social science|social network|biology|engineering|social networks|community structure
5D8796C6,icdm01-d68,the representative basis for association rules,icdm,icdm01,2001,,viet phan luong,7909A71B,na
7F3834B9,icdm10-d33,transfer learning via cluster correspondence inference,icdm,icdm10,2010,,mingsheng long|xiaoming jin|wei cheng|dou shen|jianmin wang,7DEB10AE|8048BE4A|857AB496|8630BB7C|7EAFCA88,learning artificial intelligence|text analysis|support vector machines|clustering algorithms|accuracy|nonnegative matrix factorization|cluster analysis|matrix decomposition|optimization|convergence|transfer learning|document clustering
7FB050E7,icdm03-d30,cost sensitive learning by cost proportionate example weighting,icdm,icdm03,2003,ibm,naoki abe|bianca zadrozny|john langford,0341DE85|850FAD2D|7735B7DD,cost benefit analysis|learning artificial intelligence|support vector machines|empirical evidence|sampling methods
7B6500B9,icdm07-d12,a support vector approach to censored targets,icdm,icdm07,2007,,wei chu|martin jansche|pannagadatta k shivaswamy,7E146FDE|781A5469|13B5FF00,convex programming|global optimization|support vector machines|support vector|survival analysis|regression analysis|censored data|support vector machine
7BC997EC,icdm14-d3,anomaly detection using the poisson process limit for extremes,icdm,icdm14,2014,,peter karsmakers|stijn luca|bart vanrumste,780C58F0|01E307CB|7E2CF40C,kernel|data models|vectors|hidden markov models|testing|estimation
7EE36AEC,icdm02-d49,slpminer an algorithm for finding frequent sequential patterns using length decreasing support constraint,icdm,icdm02,2002,university of minnesota,masakazu seno|george karypis,7658F346|0D1A1BFE,association rules|algorithms|satisfiability|sequences|computer science|high performance computing|search space|speedup|data bases|data mining|patterns
7F818FB8,icdm05-d0,discovering frequent arrangements of temporal intervals,icdm,icdm05,2005,boston university,dimitrios gunopulos|panagiotis papapetrou|george kollios|stan sclaroff,291461F7|77373CCD|84309989|62B8C0B1,depth first search|data mining|temporal databases
7FEE4C37,icdm09-d17,a local scalable distributed expectation maximization algorithm for large peer to peer networks,icdm,icdm09,2009,,ashok n srivastava|kanishka bhaduri,7FC6B3FF|04A7ED0D,computer networks|radio frequency|gaussian processes|anomaly detection|distributed algorithm|silicon|sensor networks|algorithms|distributed databases|bioinformatics|expectation|feedback|web mining|social network|density estimation|sensor network|feedback loop|expectation maximization algorithm|gaussian mixture models|expectation maximization|clustering|data mining|distributed processing|distributed environment
7F27776F,icdm02-d33,learning from order examples,icdm,icdm02,2002,national institute of advanced industrial science and technology,toshihiro kamishima|shotaro akaho,071A2F62|00278389,sections|regression|testing|statistical analysis|data mining|classification|sorting
7ED42317,icdm08-d66,tefe a time efficient approach to feature extraction,icdm,icdm08,2008,nanjing university,zhihua zhou|yuan jiang|yang yu|liping liu,8554A51C|809199BA|7D2DAEAE|7D54757A,information processing|internet|accuracy|support vector machines|testing|data mining|empirical study|computer vision|feature extraction|support vector machine
6E6F54C1,icdm01-d39,learning automatic acquisition of subcategorization frames using bayesian inference and support vector machines,icdm,icdm01,2001,,manolis maragoudakis|katia lida kermanidis|nikolaos fakotakis|george k kokkinakis,85F2FECF|8248EF86|7729F3B3|7F60443A,bayesian belief network|bayesian inference|learning vector quantization|machine learning|decision table|corpora|support vector machines|robustness|bayesian methods|backpropagation|computational linguistics|human computer interaction|natural language|decision tables|natural languages|support vector machine
776D1671,icdm13-d10,blocking simple and complex contagion by edge removal,icdm,icdm13,2013,,gaurav tuli|samarth swarup|madhav v marathe|chris j kuhlman|s s ravi,7FC5D5F1|7531344F|80286330|7F35F93D|7E1887B8,computational complexity|social sciences
816B5E93,icdm03-d79,maple a fast algorithm for maximal pattern based clustering,icdm,icdm03,2003,state university of new york system,haixun wang|moonjung cho|xiaoling zhang|philip s yu|jian pei,7EAA8442|7E2B2390|7EBD3AAB|7E613740|7E07DB75,data analysis|recommender system|statistical analysis|divide and conquer|data mining|synthetic data
7E67D9D4,icdm06-d72,integrating features from different sources for music information retrieval,icdm,icdm06,2006,,mitsunori ogihara|shenghuo zhu|tao li,7E9130C1|7CF69DF1|80D570B8,clustering algorithm|data set|information retrieval|music
7E819378,icdm05-d15,privacy preserving frequent pattern mining across private databases,icdm,icdm05,2005,the chinese university of hong kong,raymond chiwing wong|ada waichee fu|ke wang,8113B359|7EA958E4|7D6EF172,data mining|two dimensions|data integrity|data privacy|database management systems
7D91B60B,icdm13-d60,accelerating active learning with transfer learning,icdm,icdm13,2013,university of southern california,david kale|yan liu,7A77DE89|80058EA5,learning artificial intelligence
06AF96B7,icdm12-d75,improving classifier performance by knowledge driven data preparation,icdm,icdm12,2012,munster university of applied sciences,frank dellmann|laura welcker|s koch,77D017B8|5D5DDFEF|787CADA6,decision trees|classification
7E8C0EB6,icdm03-d66,protecting sensitive knowledge by data sanitization,icdm,icdm03,2003,empresa brasileira de pesquisa agropecuaria,stanley r m oliveira|osmar r zaiane,7F341BA4|7CE81E80,association rule mining|transaction processing|data privacy|data mining
7F75E223,icdm01-d36,a synchronization based algorithm for discovering ellipsoidal clusters in large datasets,icdm,icdm01,2001,,hichem frigui|mohamed ben haj rhouma,795D3DAB|0A1ED62A,color image|data analysis|oscillators|self organization|stability|mathematics|clustering algorithms|color|synthetic data|synchronisation|data mining|image segmentation|robustness|oscillations
7AF35CB9,icdm13-d7,statistical selection of congruent subspaces for mining attributed graphs,icdm,icdm13,2013,karlsruhe institute of technology,emmanuel müller|fabian laforet|fabian keller|patricia iglesias sanchez|klemens böhm,84E014B2|7F16F899|4C0C4EAD|84DBCA73|84C97ED8,graph theory|statistical testing|data mining
753B8C68,icdm13-d45,explaining outliers by subspace separability,icdm,icdm13,2013,university of british columbia,barbora micenkova|xuanhong dang|raymond t ng|ira assent,01336AE2|84CCD245|7DBE4309|81B1846A,data acquisition|data analysis
58CC0E02,icdm08-d84,contrast set mining of aircraft accidents and incidents,icdm,icdm08,2008,george mason university,daniel barbara|zohreh nazeri|kenneth jong|george l donohue|lance sherry,7A70CF10|8288C30B|81ECA176|72859290|02DC1703,data mining|knowledge discovery|aviation safety
